MYNamespaceID,MYObjectID,MZDateEdited,MYCollectionID,MYDatasetID[0],MYDatasetID[1],MYDatasetID[2],MYDatasetID[3],MYDatasetID[4],MYStatus,MYOriginalSpecimenID,MYNotes,MYVerificationStatus[0],MYDataSource,MYPreservation[0],MYLanguage,MYEditNotes,MYEvent[0],MYEvent[1],MYGathering[0][MYLeg][0],MYGathering[0][MYLeg][1],MYGathering[0][MYDateBegin],MYGathering[0][MYDateEnd],MYGathering[0][MYHabitatDescription],MYGathering[0][MYCoordinatesVerbatim],MYGathering[0][MYLatitude],MYGathering[0][MYLongitude],MYGathering[0][MYCoordinateSystem],MYGathering[0][MYCoordinateSource],MYGathering[0][MYAlt],MYGathering[0][MYCoordinateNotes],MYGathering[0][MYCountry],MYGathering[0][MYAdministrativeProvince],MYGathering[0][MYDateVerbatim],MYGathering[0][MYMunicipality],MYGathering[0][MYLocality],MYGathering[0][MYSamplingMethod],MYGathering[0][MYLocalityDescription],MYGathering[0][MYCollectingEventName],MYGathering[0][MYUnit][0][MYRecordBasis],MYGathering[0][MYUnit][0][MYNotes],MYGathering[0][MYUnit][0][MYCount],MYGathering[0][MYUnit][0][MYIdentification][0][MYTaxonRank],MYGathering[0][MYUnit][0][MYIdentification][0][MYTaxon],MYGathering[0][MYUnit][0][MYIdentification][0][MYAuthor],MYGathering[0][MYUnit][0][MYIdentification][0][MYPreferredIdentification]
utu:ZMUT,9829,2019-12-19T14:02:34+0200,HR.1648,GX.9165,GX.9116,GX.9139,GX.9375,,Missing,i3-1,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",Ok,https://doi.org/10.5281/zenodo.3559054,,english,,Ichneumonoidea removed,,"Sääksjärvi, Ilari E.",,29.01.2000,20.02.2000,"Original notes in the raw data files (https://doi.org/10.5281/zenodo.3559054):
Varillal bajo humedo",,-3.960833333333,-73.444527777778,Wgs84,Unknown,,,Peru,Department of Loreto,,,"Reserva Nacional Allpahuayo Mishana, trap i3",Malaise,,Amazon 2000,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",numerous,kingdom,Animalia,"Linnaeus, 1758",
utu:ZMUT,9830,2019-12-19T14:02:34+0200,HR.1648,GX.9165,GX.9116,GX.9139,GX.9375,,Missing,i3-2,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",Ok,https://doi.org/10.5281/zenodo.3559054,,english,,Ichneumonoidea removed,,"Sääksjärvi, Ilari E.",,20.02.2000,08.03.2000,"Original notes in the raw data files (https://doi.org/10.5281/zenodo.3559054):
Varillal bajo humedo",,-3.960833333333,-73.444527777778,Wgs84,Unknown,,,Peru,Department of Loreto,,,"Reserva Nacional Allpahuayo Mishana, trap i3",Malaise,,Amazon 2000,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",numerous,kingdom,Animalia,"Linnaeus, 1758",
utu:ZMUT,9831,2019-12-19T14:02:34+0200,HR.1648,GX.9165,GX.9116,GX.9139,GX.9375,,Missing,i3-3,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",Ok,https://doi.org/10.5281/zenodo.3559054,,english,,Ichneumonoidea removed,,"Sääksjärvi, Ilari E.",,08.03.2000,24.03.2000,"Original notes in the raw data files (https://doi.org/10.5281/zenodo.3559054):
Varillal bajo humedo",,-3.960833333333,-73.444527777778,Wgs84,Unknown,,,Peru,Department of Loreto,,,"Reserva Nacional Allpahuayo Mishana, trap i3",Malaise,,Amazon 2000,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",numerous,kingdom,Animalia,"Linnaeus, 1758",
utu:ZMUT,9832,2019-12-19T14:02:34+0200,HR.1648,GX.9165,GX.9116,GX.9139,GX.9375,,Ok,i3-5,"Most of the specimens split from this sample are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",Ok,https://doi.org/10.5281/zenodo.3559054,,english,,Ichneumonoidea removed,,"Sääksjärvi, Ilari E.",,17.04.2000,03.05.2000,"Original notes in the raw data files (https://doi.org/10.5281/zenodo.3559054):
Varillal bajo humedo",,-3.960833333333,-73.444527777778,Wgs84,Unknown,,,Peru,Department of Loreto,,,"Reserva Nacional Allpahuayo Mishana, trap i3",Malaise,,Amazon 2000,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",numerous,kingdom,Animalia,"Linnaeus, 1758",
utu:ZMUT,9833,2019-12-19T14:02:35+0200,HR.1648,GX.9165,GX.9116,GX.9139,GX.9375,,Ok,i3-6,"Most of the specimens split from this sample are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",Ok,https://doi.org/10.5281/zenodo.3559054,,english,,Ichneumonoidea removed,,"Sääksjärvi, Ilari E.",,03.05.2000,22.05.2000,"Original notes in the raw data files (https://doi.org/10.5281/zenodo.3559054):
Varillal bajo humedo",,-3.960833333333,-73.444527777778,Wgs84,Unknown,,,Peru,Department of Loreto,,,"Reserva Nacional Allpahuayo Mishana, trap i3",Malaise,,Amazon 2000,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",numerous,kingdom,Animalia,"Linnaeus, 1758",
utu:ZMUT,9834,2019-12-19T14:02:35+0200,HR.1648,GX.9165,GX.9116,GX.9139,GX.9375,,Ok,i3-7,"Most of the specimens split from this sample are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",Ok,https://doi.org/10.5281/zenodo.3559054,,english,,Ichneumonoidea removed,,"Sääksjärvi, Ilari E.",,22.05.2000,11.06.2000,"Original notes in the raw data files (https://doi.org/10.5281/zenodo.3559054):
Varillal bajo humedo",,-3.960833333333,-73.444527777778,Wgs84,Unknown,,,Peru,Department of Loreto,,,"Reserva Nacional Allpahuayo Mishana, trap i3",Malaise,,Amazon 2000,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",numerous,kingdom,Animalia,"Linnaeus, 1758",
utu:ZMUT,9835,2019-12-19T14:02:35+0200,HR.1648,GX.9166,GX.9116,GX.9139,GX.9377,,Missing,j1-6,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",Ok,https://doi.org/10.5281/zenodo.3559054,,english,,Ichneumonoidea removed,,"Sääksjärvi, Ilari E.",,03.05.2000,22.05.2000,"Original notes in the raw data files (https://doi.org/10.5281/zenodo.3559054):
Terassi",,-3.961833333333,-73.440888888889,Wgs84,Unknown,,,Peru,Department of Loreto,,,"Reserva Nacional Allpahuayo Mishana, trap j1",Malaise,,Amazon 2000,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",numerous,kingdom,Animalia,"Linnaeus, 1758",
utu:ZMUT,9836,2019-12-19T14:02:35+0200,HR.1648,GX.9166,GX.9116,GX.9139,GX.9377,,Missing,j1-7,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",Ok,https://doi.org/10.5281/zenodo.3559054,,english,,Ichneumonoidea removed,,"Sääksjärvi, Ilari E.",,22.05.2000,11.06.2000,"Original notes in the raw data files (https://doi.org/10.5281/zenodo.3559054):
Terassi",,-3.961833333333,-73.440888888889,Wgs84,Unknown,,,Peru,Department of Loreto,,,"Reserva Nacional Allpahuayo Mishana, trap j1",Malaise,,Amazon 2000,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",numerous,kingdom,Animalia,"Linnaeus, 1758",
utu:ZMUT,9837,2019-12-19T14:02:35+0200,HR.1648,GX.9166,GX.9116,GX.9139,GX.9377,,Missing,j1-8,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",Ok,https://doi.org/10.5281/zenodo.3559054,,english,,Ichneumonoidea removed,,"Sääksjärvi, Ilari E.",,11.06.2000,29.06.2000,"Original notes in the raw data files (https://doi.org/10.5281/zenodo.3559054):
Terassi",,-3.961833333333,-73.440888888889,Wgs84,Unknown,,,Peru,Department of Loreto,,,"Reserva Nacional Allpahuayo Mishana, trap j1",Malaise,,Amazon 2000,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",numerous,kingdom,Animalia,"Linnaeus, 1758",
utu:ZMUT,9838,2019-12-19T14:02:35+0200,HR.1648,GX.9166,GX.9116,GX.9139,GX.9377,,Missing,j1-9,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",Ok,https://doi.org/10.5281/zenodo.3559054,,english,,Ichneumonoidea removed,,"Sääksjärvi, Ilari E.",,29.06.2000,16.07.2000,"Original notes in the raw data files (https://doi.org/10.5281/zenodo.3559054):
Terassi",,-3.961833333333,-73.440888888889,Wgs84,Unknown,,,Peru,Department of Loreto,,,"Reserva Nacional Allpahuayo Mishana, trap j1",Malaise,,Amazon 2000,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",numerous,kingdom,Animalia,"Linnaeus, 1758",
utu:ZMUT,9839,2019-12-19T14:02:35+0200,HR.1648,GX.9166,GX.9116,GX.9139,GX.9377,,Missing,j1-10,"The current location of this sample is unknown. It may have been left in Peru (many samples were not taken to Finland).  Most of the specimens split from it are not yet in the Kotka database (as of 2019).

Due to legal restrictions, it is possible that not all taxa that were originally collected in this sample are available for study.",Ok,https://doi.org/10.5281/zenodo.3559054,,english,,Ichneumonoidea removed,,"Sääksjärvi, Ilari E.",,16.07.2000,02.08.2000,"Original notes in the raw data files (https://doi.org/10.5281/zenodo.3559054):
Terassi",,-3.961833333333,-73.440888888889,Wgs84,Unknown,,,Peru,Department of Loreto,,,"Reserva Nacional Allpahuayo Mishana, trap j1",Malaise,,Amazon 2000,PreservedSpecimen,"This is the whole sample from the Malaise trap: numerous insects and other invertebrates which were caught in ethanol. 

With time, this specimen will be split into numerous subspecimens (one individual in each specimen). Specimens that have already been separated are listed in 'Separated to specimens'.

Not all taxa are necessarily available for study. (they may even not be at Turku) This is due to legal restrictions which applied to many Amazonian Malaise samples.",numerous,kingdom,Animalia,"Linnaeus, 1758",
